cik,accession_number,name,url,size,last_modified,type_hint,picked,is_primary,exhibit_type
CIK0000001800,0001415889-25-023588,0001415889-25-023588-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925023588/0001415889-25-023588-index-headers.html,,2025-09-03 17:39:50,text.gif,False,False,
CIK0000001800,0001415889-25-023588,0001415889-25-023588-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925023588/0001415889-25-023588-index.html,,2025-09-03 17:39:50,text.gif,False,False,
CIK0000001800,0001415889-25-023588,0001415889-25-023588.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925023588/0001415889-25-023588.txt,,2025-09-03 17:39:50,text.gif,False,False,
CIK0000001800,0001415889-25-023588,ex24-09032025_090946.htm,https://www.sec.gov/Archives/edgar/data/1800/000141588925023588/ex24-09032025_090946.htm,4113,2025-09-03 17:39:50,text.gif,True,True,
CIK0000001800,0001415889-25-023588,form4-09032025_090946.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925023588/form4-09032025_090946.xml,4051,2025-09-03 17:39:50,text.gif,False,False,
CIK0000001800,0001415889-25-023586,0001415889-25-023586-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925023586/0001415889-25-023586-index-headers.html,,2025-09-03 17:31:26,text.gif,True,True,
CIK0000001800,0001415889-25-023586,0001415889-25-023586-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925023586/0001415889-25-023586-index.html,,2025-09-03 17:31:26,text.gif,False,False,
CIK0000001800,0001415889-25-023586,0001415889-25-023586.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925023586/0001415889-25-023586.txt,,2025-09-03 17:31:26,text.gif,False,False,
CIK0000001800,0001415889-25-023586,form4-09032025_090923.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925023586/form4-09032025_090923.xml,4036,2025-09-03 17:31:26,text.gif,False,False,
CIK0000001800,0001415889-25-021451,0001415889-25-021451-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925021451/0001415889-25-021451-index-headers.html,,2025-08-11 17:53:04,text.gif,False,False,
CIK0000001800,0001415889-25-021451,0001415889-25-021451-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925021451/0001415889-25-021451-index.html,,2025-08-11 17:53:04,text.gif,False,False,
CIK0000001800,0001415889-25-021451,0001415889-25-021451.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925021451/0001415889-25-021451.txt,,2025-08-11 17:53:04,text.gif,False,False,
CIK0000001800,0001415889-25-021451,ex24-08112025_090801.htm,https://www.sec.gov/Archives/edgar/data/1800/000141588925021451/ex24-08112025_090801.htm,4113,2025-08-11 17:53:04,text.gif,True,True,
CIK0000001800,0001415889-25-021451,form4-08112025_090800.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925021451/form4-08112025_090800.xml,4580,2025-08-11 17:53:04,text.gif,False,False,
CIK0000001800,0001104659-25-075773,0001104659-25-075773-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000110465925075773/0001104659-25-075773-index-headers.html,,2025-08-08 18:30:43,text.gif,True,True,
CIK0000001800,0001104659-25-075773,0001104659-25-075773-index.html,https://www.sec.gov/Archives/edgar/data/1800/000110465925075773/0001104659-25-075773-index.html,,2025-08-08 18:30:43,text.gif,False,False,
CIK0000001800,0001104659-25-075773,0001104659-25-075773.txt,https://www.sec.gov/Archives/edgar/data/1800/000110465925075773/0001104659-25-075773.txt,,2025-08-08 18:30:43,text.gif,False,False,
CIK0000001800,0001104659-25-075773,primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1800/000110465925075773/primary_doc.xml,3918,2025-08-08 18:30:43,text.gif,False,False,
CIK0000001800,0001628280-25-036720,0001628280-25-036720-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/0001628280-25-036720-index-headers.html,,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,0001628280-25-036720-index.html,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/0001628280-25-036720-index.html,,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,0001628280-25-036720.txt,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/0001628280-25-036720.txt,,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,0001628280-25-036720-xbrl.zip,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/0001628280-25-036720-xbrl.zip,227364,2025-07-30 16:14:29,compressed.gif,False,False,
CIK0000001800,0001628280-25-036720,abt-20250630.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/abt-20250630.htm,1529305,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,abt-20250630.xsd,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/abt-20250630.xsd,47611,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,abt-20250630_cal.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/abt-20250630_cal.xml,64819,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,abt-20250630_def.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/abt-20250630_def.xml,283868,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,abt-20250630_htm.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/abt-20250630_htm.xml,1794037,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,abt-20250630_lab.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/abt-20250630_lab.xml,644481,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,abt-20250630_pre.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/abt-20250630_pre.xml,462647,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,FilingSummary.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/FilingSummary.xml,37509,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,MetaLinks.json,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/MetaLinks.json,1023485,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,q2202510qex311.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/q2202510qex311.htm,9342,2025-07-30 16:14:29,text.gif,True,True,
CIK0000001800,0001628280-25-036720,q2202510qex312.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/q2202510qex312.htm,9332,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,q2202510qex321.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/q2202510qex321.htm,5105,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,q2202510qex322.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/q2202510qex322.htm,4911,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R1.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R1.htm,53925,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R10.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R10.htm,6832,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R11.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R11.htm,16681,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R12.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R12.htm,161594,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R13.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R13.htm,20166,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R14.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R14.htm,52967,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R15.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R15.htm,7183,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R16.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R16.htm,11715,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R17.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R17.htm,13293,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R18.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R18.htm,11148,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R19.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R19.htm,133105,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R2.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R2.htm,96898,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R20.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R20.htm,9162,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R21.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R21.htm,40227,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R22.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R22.htm,13399,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R23.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R23.htm,182937,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R24.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R24.htm,18042,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R25.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R25.htm,8465,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R26.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R26.htm,8225,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R27.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R27.htm,156469,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R28.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R28.htm,17323,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R29.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R29.htm,51495,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R3.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R3.htm,49497,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R30.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R30.htm,8835,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R31.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R31.htm,11712,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R32.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R32.htm,128888,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R33.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R33.htm,38964,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R34.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R34.htm,176594,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R35.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R35.htm,30159,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R36.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R36.htm,114495,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R37.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R37.htm,9185,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R38.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R38.htm,38670,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R39.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R39.htm,10499,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R4.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R4.htm,11463,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R40.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R40.htm,12907,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R41.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R41.htm,46041,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R42.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R42.htm,9228,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R43.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R43.htm,45267,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R44.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R44.htm,25812,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R45.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R45.htm,8455,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R46.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R46.htm,29118,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R47.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R47.htm,30049,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R48.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R48.htm,15930,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R49.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R49.htm,35566,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R5.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R5.htm,144178,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R50.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R50.htm,34864,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R51.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R51.htm,27750,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R52.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R52.htm,35417,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R53.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R53.htm,44616,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R54.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R54.htm,26199,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R55.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R55.htm,35076,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R56.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R56.htm,16365,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R57.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R57.htm,15499,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R58.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R58.htm,71928,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R59.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R59.htm,25808,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R6.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R6.htm,18013,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R60.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R60.htm,33142,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R7.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R7.htm,70116,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R8.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R8.htm,20719,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,R9.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/R9.htm,77683,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,report.css,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/report.css,2767,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-036720,Show.js,https://www.sec.gov/Archives/edgar/data/1800/000162828025036720/Show.js,1085,2025-07-30 16:14:29,text.gif,False,False,
CIK0000001800,0001628280-25-035135,0001628280-25-035135-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/0001628280-25-035135-index-headers.html,,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,0001628280-25-035135-index.html,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/0001628280-25-035135-index.html,,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,0001628280-25-035135.txt,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/0001628280-25-035135.txt,,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,0001628280-25-035135-xbrl.zip,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/0001628280-25-035135-xbrl.zip,38878,2025-07-17 07:34:53,compressed.gif,False,False,
CIK0000001800,0001628280-25-035135,abbottlogoa.jpg,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/abbottlogoa.jpg,7384,2025-07-17 07:34:53,image2.gif,False,False,
CIK0000001800,0001628280-25-035135,abt-20250717.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/abt-20250717.htm,27890,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,abt-20250717.xsd,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/abt-20250717.xsd,2136,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,abt-20250717_def.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/abt-20250717_def.xml,15227,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,abt-20250717_htm.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/abt-20250717_htm.xml,4118,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,abt-20250717_lab.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/abt-20250717_lab.xml,26711,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,abt-20250717_pre.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/abt-20250717_pre.xml,15946,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,abt-2025q2xexhibitx991.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/abt-2025q2xexhibitx991.htm,677847,2025-07-17 07:34:53,text.gif,True,True,
CIK0000001800,0001628280-25-035135,FilingSummary.xml,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/FilingSummary.xml,1648,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,MetaLinks.json,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/MetaLinks.json,20082,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,R1.htm,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/R1.htm,42089,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,report.css,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/report.css,2767,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001628280-25-035135,Show.js,https://www.sec.gov/Archives/edgar/data/1800/000162828025035135/Show.js,1085,2025-07-17 07:34:53,text.gif,False,False,
CIK0000001800,0001415889-25-018736,0001415889-25-018736-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018736/0001415889-25-018736-index-headers.html,,2025-07-01 17:32:18,text.gif,False,False,
CIK0000001800,0001415889-25-018736,0001415889-25-018736-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018736/0001415889-25-018736-index.html,,2025-07-01 17:32:18,text.gif,False,False,
CIK0000001800,0001415889-25-018736,0001415889-25-018736.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925018736/0001415889-25-018736.txt,,2025-07-01 17:32:18,text.gif,False,False,
CIK0000001800,0001415889-25-018736,ex24-07012025_090715.htm,https://www.sec.gov/Archives/edgar/data/1800/000141588925018736/ex24-07012025_090715.htm,4047,2025-07-01 17:32:18,text.gif,True,True,
CIK0000001800,0001415889-25-018736,form4-07012025_090714.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925018736/form4-07012025_090714.xml,4253,2025-07-01 17:32:18,text.gif,False,False,
CIK0000001800,0001415889-25-018731,0001415889-25-018731-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018731/0001415889-25-018731-index-headers.html,,2025-07-01 17:24:18,text.gif,False,False,
CIK0000001800,0001415889-25-018731,0001415889-25-018731-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018731/0001415889-25-018731-index.html,,2025-07-01 17:24:18,text.gif,False,False,
CIK0000001800,0001415889-25-018731,0001415889-25-018731.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925018731/0001415889-25-018731.txt,,2025-07-01 17:24:18,text.gif,False,False,
CIK0000001800,0001415889-25-018731,ex24-07012025_090714.htm,https://www.sec.gov/Archives/edgar/data/1800/000141588925018731/ex24-07012025_090714.htm,4047,2025-07-01 17:24:18,text.gif,True,True,
CIK0000001800,0001415889-25-018731,form4-07012025_090714.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925018731/form4-07012025_090714.xml,4202,2025-07-01 17:24:18,text.gif,False,False,
CIK0000001800,0001415889-25-018730,0001415889-25-018730-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018730/0001415889-25-018730-index-headers.html,,2025-07-01 17:13:51,text.gif,False,False,
CIK0000001800,0001415889-25-018730,0001415889-25-018730-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018730/0001415889-25-018730-index.html,,2025-07-01 17:13:51,text.gif,False,False,
CIK0000001800,0001415889-25-018730,0001415889-25-018730.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925018730/0001415889-25-018730.txt,,2025-07-01 17:13:51,text.gif,False,False,
CIK0000001800,0001415889-25-018730,ex24-07012025_090746.htm,https://www.sec.gov/Archives/edgar/data/1800/000141588925018730/ex24-07012025_090746.htm,4905,2025-07-01 17:13:51,text.gif,True,True,
CIK0000001800,0001415889-25-018730,form4-07012025_090745.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925018730/form4-07012025_090745.xml,4267,2025-07-01 17:13:51,text.gif,False,False,
CIK0000001800,0001415889-25-018729,0001415889-25-018729-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018729/0001415889-25-018729-index-headers.html,,2025-07-01 17:05:40,text.gif,False,False,
CIK0000001800,0001415889-25-018729,0001415889-25-018729-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018729/0001415889-25-018729-index.html,,2025-07-01 17:05:40,text.gif,False,False,
CIK0000001800,0001415889-25-018729,0001415889-25-018729.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925018729/0001415889-25-018729.txt,,2025-07-01 17:05:40,text.gif,False,False,
CIK0000001800,0001415889-25-018729,ex24-07012025_090737.htm,https://www.sec.gov/Archives/edgar/data/1800/000141588925018729/ex24-07012025_090737.htm,4013,2025-07-01 17:05:40,text.gif,True,True,
CIK0000001800,0001415889-25-018729,form4-07012025_090737.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925018729/form4-07012025_090737.xml,4251,2025-07-01 17:05:40,text.gif,False,False,
CIK0000001800,0001415889-25-018725,0001415889-25-018725-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018725/0001415889-25-018725-index-headers.html,,2025-07-01 16:55:48,text.gif,False,False,
CIK0000001800,0001415889-25-018725,0001415889-25-018725-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018725/0001415889-25-018725-index.html,,2025-07-01 16:55:48,text.gif,False,False,
CIK0000001800,0001415889-25-018725,0001415889-25-018725.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925018725/0001415889-25-018725.txt,,2025-07-01 16:55:48,text.gif,False,False,
CIK0000001800,0001415889-25-018725,ex24-07012025_080745.htm,https://www.sec.gov/Archives/edgar/data/1800/000141588925018725/ex24-07012025_080745.htm,4801,2025-07-01 16:55:48,text.gif,True,True,
CIK0000001800,0001415889-25-018725,form4-07012025_080744.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925018725/form4-07012025_080744.xml,4040,2025-07-01 16:55:48,text.gif,False,False,
CIK0000001800,0001415889-25-018721,0001415889-25-018721-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018721/0001415889-25-018721-index-headers.html,,2025-07-01 16:47:53,text.gif,True,True,
CIK0000001800,0001415889-25-018721,0001415889-25-018721-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018721/0001415889-25-018721-index.html,,2025-07-01 16:47:53,text.gif,False,False,
CIK0000001800,0001415889-25-018721,0001415889-25-018721.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925018721/0001415889-25-018721.txt,,2025-07-01 16:47:53,text.gif,False,False,
CIK0000001800,0001415889-25-018721,form4-07012025_080750.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925018721/form4-07012025_080750.xml,6073,2025-07-01 16:47:53,text.gif,False,False,
CIK0000001800,0001415889-25-018716,0001415889-25-018716-index-headers.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018716/0001415889-25-018716-index-headers.html,,2025-07-01 16:40:37,text.gif,False,False,
CIK0000001800,0001415889-25-018716,0001415889-25-018716-index.html,https://www.sec.gov/Archives/edgar/data/1800/000141588925018716/0001415889-25-018716-index.html,,2025-07-01 16:40:37,text.gif,False,False,
CIK0000001800,0001415889-25-018716,0001415889-25-018716.txt,https://www.sec.gov/Archives/edgar/data/1800/000141588925018716/0001415889-25-018716.txt,,2025-07-01 16:40:37,text.gif,False,False,
CIK0000001800,0001415889-25-018716,ex24-07012025_080741.htm,https://www.sec.gov/Archives/edgar/data/1800/000141588925018716/ex24-07012025_080741.htm,4771,2025-07-01 16:40:37,text.gif,True,True,
CIK0000001800,0001415889-25-018716,form3-07012025_080733.xml,https://www.sec.gov/Archives/edgar/data/1800/000141588925018716/form3-07012025_080733.xml,6710,2025-07-01 16:40:37,text.gif,False,False,
